savedsearch_name,runs,app,search,user
GCR - Web - Attempt Attack (others),1,AmwayGcrSec,"`GCR_Events_ApplicationLog` src=""*"" 
    dhost!=""pd.amway.com.cn"" AND dhost!=""pd.amway.com.tw""
    NOT(`ACCL_List_IP_DCPServer(dst)`)
    ((req=""*.ini"" req!=""/contenthr/*"" req!=""*/aicc/template/template.ini"")
    OR req=""*.abt""
    OR req=""*.log""
    OR req=""*.cfg""
    OR req=""*.cfm""
    OR req=""*.sh""
    OR (req=""*.bak"" dhost!=hkecommerce.amwaynet.com.cn)
    OR req=""*.abt""
    OR req=""*.conf""
    OR req=""*.abt""
    OR reqMethod=""scanner""
    OR reqMethod=""lock""
    OR reqMethod=""delete""
    OR reqMethod=""tarce""
    OR (req=""*/..*"" req!=""/EBIZWAP/*"")
    OR req=""*.bin""
    OR req=""*.dll"" )
    AND (NOT `GCR_Events_Web_CrossSiteScripting` NOT `GCR_Events_Web_CGIVulnerabilityAttemptAttack`)
    AND req!=""*.swf""
    AND req!=""*.exe""
    AND req!=""*.xsd""
    AND req!=""*/manage*""
    AND req!=""*admin*""
    AND (NOT (dhost=pd.amway.com.cn req=""*accesibility_refreshScreenReadBufferField=*"")) 
| eval Alert_name=""Web_Attempt_Attack_(others)"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| eval request=urldecode(urldecode(request)) 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - Attempt Attack (Password),1,AmwayGcrSec,"`GCR_Events_ApplicationLog`
    (request=""*.pwd*"" OR request=""*.pw*"" OR request=""*/iisadmpwd/*"" OR request=""*.passwd*"" OR request=""*asp::*"" OR (request=""*method=to*"" AND request=""*password*""))
    AND req=""*.htm*"" 
    AND req=""*.html"" 
    AND req=""*.aspx"" 
    AND req=""*.asp"" 
    AND req=""*.swf"" 
    AND req=""*.jsp"" 
| eval Alert_name=""Web_Attempt_Attack_(password)"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| eval request=urldecode(urldecode(request)) 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - Cross Site Scripting,1,AmwayGcrSec,"`GCR_Events_Web_CrossSiteScripting` NOT (src=10.140.20.63 OR src=10.140.20.42) NOT (`GCR_List_IP_FirewallGateway(src)`) 
| eval Alert_name=""Web_Cross_Site_Scripting"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| eval request=urldecode(urldecode(request)) 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - Java Struts2 Remote Command Execution Attack,1,AmwayGcrSec,"`GCR_Events_Web_JavaStruts2RemoteCommandExecutionAttack` 
| eval Alert_name=""Web_Java_Struts2_Remote_Command_Execution_Attack"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| eval request=urldecode(urldecode(request)) 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - Maybe Successful Compromise,1,AmwayGcrSec,"index=""output-gcr"" sourcetype=GCR_WebAttack_Alert_OutputList Alert_name!=""GCR - Web - Maybe Successful Compromise"" 
| fillnull value=""-"" 
| search 
    ( NOT `GCR_List_IP_CUCC(src)` 
    AND NOT `GCR_List_IP_CTCC(src)` 
    AND src!=162.223.124.2*  
    AND cat=2*
    AND ( NOT (`GCR_List_IP_VAScanner(src)`))
    AND dhost!=""www.amwaucti.com""
    AND request_filename!=""*/..*""
    AND ( NOT (dhost=pd.amway.com.cn request=""*accesibility_refreshScreenReaderBufferField=*"")) 
    AND `GCR_List_IP_WebCompromise_Exception(dst)` )

| rename cat as statuscode 
| rename dst as ip 
| lookup networkcidrlookup ip OUTPUT region name 
| eval dest_ip_zone=region+ "" "" +name 
| lookup servercidrlookup ip output name as dest_app_name 
| rename ip as dst 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| eventstats values(src) as IPList 
| eval IPList=mvjoin(IPList,"" , "") 
| rename Alert_name as basis_rule 
| table Trigger_Time _time time orig_sourcetype src shost sourceTranslatedAddress src_city src_country dst dest_app_name dest_ip_zone destinationTranslatedAddress dhost requestMethod statuscode request_filename request referer IPList dpt basis_rule 
| eval Alert_name=""GCR - Web - Maybe Successful Compromise"" 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList"" | lookup GCR_Domain_Asset.csv domainName as dhost OUTPUT Application,""IT Contact Point"" as IT_contact, CloudID as cloud_id
| table time orig_sourcetype src shost sourceTranslatedAddress src_city src_country dst dpt dest_app_name dest_ip_zone destinationTranslatedAddress dhost Application IT_contact cloud_id requestMethod statuscode request_filename request referer IPList basis_rule 
| rename orig_sourcetype as source_type",
GCR - Web - Maybe Successful Compromise Report,1,AmwayGcrSec,"index=""output-gcr"" Alert_name=""GCR - Web - Maybe Successful Compromise"" | table time orig_sourcetype src shost sourceTranslatedAddress src_city src_country dst dpt AssetName Dest_Zone_Name  dhost requestMethod statuscode request referer",None
GCR - Web - New LoginCenter Failed Login to Many Different Account,1,AmwayGcrSec,"eventtype=accllogincenter Result=FAIL  |rex field=RequestIp ""(?<src_ip>[^\,]+)\,*\s*(?<cdn_ip>[^\,]*)\,*\s*(?<ali_ip>[^\,]*)"" |search `GCR_List_IP_logincenter_Exception(src_ip)`
| eventstats dc(Ada) as count by src_ip
| where count>=20 
| iplocation src_ip 
| table _time AppID Ada Result ChannelID src_ip cdn_ip ali_ip City Region Country
| eval Alert_name=""GCR - Web - New LoginCenter Failed Login to Many Different Account"" 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList_New"" 
| fields - Trigger_Time Alert_name",
GCR - Web - Spring Component Or Cloud Service Access,1,AmwayGcrSec,"`GCR_Events_ApplicationLog` 
    AND req=""*swagger-ui.html""
    OR req=""*/actuator/*""
    OR request_filename=""*swagger-ui.html""
    OR request_filename=""*/actuator/*""
    OR request_filename=""*/actuator/*""
    OR request_filename=""*/druid/*""   
| lookup servercidrlookup ip as dst output name as dest_ip_zone 
| fillnull value=null dest_ip_zone
| eval Alert_name=""GCR - Web - Spring Component Or Cloud Service Access"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| eval request=urldecode(urldecode(request)) 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - SQL Injection Activity,1,AmwayGcrSec,"`GCR_Events_ApplicationLog` request!=""*@2x.png""
    AND ( (request=""*select20%*"" AND request=""*from*"")
    OR (request=""*select*"" AND request=""*@*"" AND request!=""*selective*"" AND request!=""*/select*"" )
    OR (request=""*declare*"" AND request=""*@*"" )
    OR request=""*or 1=1*""
    OR request=""*'having*""
    OR request=""*;insert*""
    OR request=""*;delete*""
    OR request=""*;update*""
    OR request=""*;drop*""
    OR request=""*;truncate*""
    OR request=""*;declare*""
    OR request=""*exec(@*""
    OR request=""*xp_cmdshell*""
    OR request=""*xp_subdirs*""
    OR request=""*;exec*""
    OR request=""*and 1=*""
    OR request=""*or +'*""
    OR request=""*and exists*""
    OR request=""*WAITFOR DELAY*""
    OR request=""*--&Title=2&Category=3*""
    OR (request=""*sysdate*"" AND request=""*now*"")
    OR (request=""*select*"" AND request=""*sleep*"")
    OR (request=""*case when*"" AND request=""*then*""))
    AND (NOT `GCR_Events_Web_JavaStruts2RemoteCommandExecutionAttack` AND req!=""/courses/app/*"" AND request!=""*?_VIEWSTATE=*"")
    src!=10.143.20.63 
| eval Alert_name=""Web_Sql_Injection_Activity"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| eval request=urldecode(urldecode(request)) 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - Torjan or Execution Activity,1,AmwayGcrSec,"`GCR_Events_ApplicationLog`
    AND ( (req!=""*/voting/voting/1.aspx*"" AND req=""*/1.asp*"")
    OR (req=""*/1a.*"" AND req!=""*.mp3"" AND req!=""*.swf"")
    OR req=""*.asa""
    OR req=""*/ri.asp*""
    OR req=""*/s.asp*""
    OR req=""*cmdshell*""
    OR req=""*configdir=*""
    OR req=""*.w3chelp.dll""
    OR (req=""*isapi.dll"" AND host!=CNPWS00086)
    OR req=""*.asp;.*""
    OR req=""*.cer;.*""
    OR req=""*.asp.*""
    OR req=""*.cer.*""
    OR ( req=""*.war"" AND (dst!=10.198.168.25 AND dst!=10.198.168.26) ))
    AND NOT `GCR_Events_Web_CrossSiteScripting` 
| eval Alert_name=""Web_Torjan_or_Execution_Activity"" 
| eval time=strftime(_time,""%F %T"") 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| iplocation src 
| rename City as src_city,Country as src_country 
| rename req as request_filename 
| eval request=urldecode(urldecode(request)) 
| table Alert_name Trigger_Time _time time sourcetype src shost sourceTranslatedAddress src_city src_country dst destinationTranslatedAddress dhost requestMethod cat request request_filename referer dpt 
| eventstats values(src) as IPList 
| eval IPList=mvjoin(IPList,"" , "") 
| collect index=""output-gcr"" sourcetype=""GCR_WebAttack_Alert_OutputList""",
GCR - Web - Website Attack Rules Statistics,1,AmwayGcrSec,"index=""output-gcr"" sourcetype=GCR_WebAttack_Alert_OutputList
    NOT `GCR_List_IP_VAScanner(src)` NOT `GCR_List_IP_FirewallGateway(src)` cat!=2* 
| eval Date=substr(Trigger_Time,0,7) 
| rename dst as Target_Address 
| stats count by Date Alert_name Target_Address 
| sort -count",
GCR - XDR - [High&Medium] Abnormal Process Alert,1,AmwayGcrSec,"index=cortex_xdr_alert severity=medium NOT ""events{}.actor_process_instance_id""=null (severity=high OR severity=medium)  host_name=cn*
| eval time = strftime(_time,""%F %H:%M:%S"") 
| rename host_ip{} as host_ip 
```| search `GCR_List_Segment_ServerFarm(host_ip)` ```
| stats values(time) as time values(agent_os_type) as agent_os_type values(agent_fqdn) as agent_fqdn values(category) as category values(events{}.user_name) as user_name values(events{}.action_remote_ip) as action_remote_ip values(severity) as severity values(events{}.actor_process_command_line) as actor_process_command_line values(events{}.actor_process_signature_vendor) as actor_process_signature_vendor values(description) as description count by host_ip , host_name 
| where count > 1 
| lookup servercidrlookup ip as host_ip output name as src_asset_name 
| lookup networkcidrlookup ip as host_ip output name as src_ip_zone 
| table time host_ip host_name severity agent_os_type agent_fqdn category user_name action_remote_ip actor_process_command_line actor_process_signature_vendor description",
GCR - XDR - [High&Medium] Abnormal Process Alert Outputlist,1,AmwayGcrSec,"index=cortex_xdr_alert severity=medium NOT ""events{}.actor_process_instance_id""=null (severity=high OR severity=medium)  host_name=cn*
| eval time = strftime(_time,""%F %H:%M:%S"") 
| rename host_ip{} as host_ip 
```| search `GCR_List_Segment_ServerFarm(host_ip)` ```
| stats values(time) as time values(agent_os_type) as agent_os_type values(agent_fqdn) as agent_fqdn values(category) as category values(events{}.user_name) as user_name values(events{}.action_remote_ip) as action_remote_ip values(severity) as severity values(events{}.actor_process_command_line) as actor_process_command_line values(events{}.actor_process_signature_vendor) as actor_process_signature_vendor values(description) as description count by host_ip , host_name 
| where count > 1 
| lookup servercidrlookup ip as host_ip output name as src_asset_name 
| lookup networkcidrlookup ip as host_ip output name as src_ip_zone 
| table time host_ip host_name severity agent_os_type agent_fqdn category user_name action_remote_ip actor_process_command_line actor_process_signature_vendor description 
| collect index=""output-gcr"" sourcetype=""gcr_xdr_alert_outputlist""",
GCR - XDR - [High] XDR Alert Correlation Firewall Malicious URL Outbound Access,1,AmwayGcrSec,"index=""output-gcr"" search_name=""GCR - XDR * Alert Outputlist"" 
| join type=inner src 
    [ search index=pan_logs tag=gcr_pan sourcetype=""pan:threat"" log_subtype=url action=""blocked"" earliest=-10m latest=now 
    | eval time = strftime(_time,""%F %H:%M:%S"") 
    | where category IN (""block malware host"",""ScanTools"",""malware"",""hacking"",""command-and-control"",""phishing"") 
    | table time src category dest] 
| lookup servercidrlookup ip as src output name as src_asset_name 
| lookup networkcidrlookup ip as src output name as src_ip_zone 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| eval Alert_name=""GCR - XDR - XDR Alert Correlation Firewall Malicious URL Outbound Access"" 
| table time xdr_url src src_asset_name src_ip_zone category dest 
| collect index=""output-gcr"" sourcetype=""gcr_xdr_alert_outputlist""",
GCR - XDR - [High] XDR High Risk Alert,1,AmwayGcrSec,"index=cortex_xdr sourcetype=pan:xdr_incident (severity=high OR critical_severity_alert_count!=0) 
| rex field=hosts{} ""(?<src>.*):\w+"" 
| search `GCR_List_Segment_Network_All(src)` OR src=cn* OR src=tw* OR src=hk* 
| eval time = strftime(_time,""%F %H:%M:%S"") 
| eval src=upper(src) 
| rename src as host_name 
| append 
    [ search index=""cortex_xdr_alert"" sourcetype=cortex:xdr:alerts severity=high 
    | search `GCR_List_Segment_Network_All(host_name)` OR host_name=cn* OR host_name=tw* OR host_name=hk* 
    | search NOT `GCR_Events_XDR_Command_Exception` 
    | eval time = strftime(_time,""%F %H:%M:%S"") 
        ] 
| stats values(xdr_url) as xdr_url values(description) as description values(alert_categories{}) as alert_categories values(assigned_user_mail) as assigned_user_mail values(notes) as notes values(severity) as severity values(events{}.user_name) as user_name values(events{}.actor_process_command_line) as command_line values( events{}.action_remote_ip) as remote_ip values(mac) as mac count by host_name,time 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| search `GCR_List_Segment_Network_All(host_name)` OR host_name=cn* OR host_name=tw* OR host_name=hk* 
| table time host_name mac severity user_name src_asset_name src_ip_zone description command_line remote_ip alert_categories xdr_url assigned_user_mail notes",
GCR - XDR - [High] XDR High Risk Alert Outputlist,1,AmwayGcrSec,"index=cortex_xdr sourcetype=pan:xdr_incident (severity=high OR critical_severity_alert_count!=0) 
| rex field=hosts{} ""(?<src>.*):\w+"" 
| search `GCR_List_Segment_Network_All(src)` OR src=cn* OR src=tw* OR src=hk* 
| eval time = strftime(_time,""%F %H:%M:%S"") 
| eval src=upper(src) 
| rename src as host_name 
| append 
    [ search index=""cortex_xdr_alert"" sourcetype=cortex:xdr:alerts severity=high 
    | search `GCR_List_Segment_Network_All(host_name)` OR host_name=cn* OR host_name=tw* OR host_name=hk* 
    | search NOT `GCR_Events_XDR_Command_Exception` 
    | eval time = strftime(_time,""%F %H:%M:%S"") 
        ] 
| stats values(xdr_url) as xdr_url values(description) as description values(alert_categories{}) as alert_categories values(assigned_user_mail) as assigned_user_mail values(notes) as notes values(severity) as severity values(events{}.user_name) as user_name values(events{}.actor_process_command_line) as command_line values( events{}.action_remote_ip) as remote_ip values(mac) as mac count by host_name,time 
| eval Trigger_Time=strftime(now(),""%F %T"") 
| search `GCR_List_Segment_Network_All(host_name)` OR host_name=cn* OR host_name=tw* OR host_name=hk* 
| table time host_name mac severity user_name src_asset_name src_ip_zone description command_line remote_ip alert_categories xdr_url assigned_user_mail ```notes```
| collect index=""output-gcr"" sourcetype=""gcr_xdr_alert_outputlist""",
